Job Title,Company Name,Location,Salary,Job Type,Job Description
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Digital Transformation Consultant Manager
- job post",EY,Jakarta,None,None,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:
The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.
We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:
The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.
In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.
Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:
Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
7-10 years of system implementation project
Strong knowledge of algorithms and data structures
Good understanding in programming languages such as Java, C# .Net, or Golang
Good understanding of database systems, both relational and NoSQL
Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
Experience working in an Agile/Scrum development process will be preferable
Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
Highly accountable and takes ownership of one's own work.
Able to articulate business requirement, stakeholder management and technology requirement
Have experience in integration project with multiple stakeholders

What we look for
We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.

What we offer
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you."
"Business Analyst
- job post",1rstWAP,Jakarta,None,None,"Do you have an experience in IT software or Programming?
Do you have a strong communication skill? Are you a problem solver? Be part of our dynamic and cooperative team as a Business Analyst. You will work with experts and competent people in IT telecommunications and handle potential stakeholders globally.
We are looking for a Business Analyst who is excellent in communication skill, familiar with telecommunication services, and capable of translating user or stakeholder’s requirements. Business Analyst must have an analytical thinking with strong ability in concept planning. As a Business Analyst, you have to work in team with developer and project managers.
Responsibilities
Collect customers and stakeholders feedback on product improvements,
Analyze feedback and translate them to feasible software requirement specifications,
Assess together with stakeholders the priorities of the work,
Work together in a team of Software Architects and Technical Writers to write down and specify how new development should look like, with prototypes and mock-ups,
Monitor and give feedback to developers on the expected behaviour of a new concept,
Plan the work ahead on a Development Roadmap together with the Development and Project Managers,
Requirements
You are able to communicate with English effectively, both orally and in writing,
You hold a bachelor degree in a related field,
You have a technical background (software/programming),
You have at least 2 years of working experience in this sector,
Preferably; you have worked before as a Business Analyst or Technical Writer,
We Offer
A competitive remuneration package with social benefits,
Additional family health insurance,
Training and professional development,
Career path in a rapidly growing company,
Skilled co-workers to share experience with,
A friendly and non-conflict working environment,
Retirement Plan.

PT FIRST WAP INTERNATIONAL is a global leading company in digital, location & mobile advertising solutions with more than 17 years experience in the finance & banking, insurance manufacture, hotel, education and government segments.
Our main office is located in
PT FIRST WAP INTERNATIONAL
Millennium Centennial Center, 3rd Floor
Jl. Jenderal Sudirman Kav. 25
12920 Jakarta
Indonesia
Our Dubai branch is located in
FIRST WAP INTERNATIONAL DMCC
Swiss Tower,
Cluster Y, Jumeirah Lakes Towers
P.O. Box 337192
Dubai, United Arab Emirates
If you find this opportunity interesting, please apply with your CV to . We are eager to hear from you."
"Business Analyst
- job post",1rstWAP,Jakarta,None,None,"Do you have an experience in IT software or Programming?
Do you have a strong communication skill? Are you a problem solver? Be part of our dynamic and cooperative team as a Business Analyst. You will work with experts and competent people in IT telecommunications and handle potential stakeholders globally.
We are looking for a Business Analyst who is excellent in communication skill, familiar with telecommunication services, and capable of translating user or stakeholder’s requirements. Business Analyst must have an analytical thinking with strong ability in concept planning. As a Business Analyst, you have to work in team with developer and project managers.
Responsibilities
Collect customers and stakeholders feedback on product improvements,
Analyze feedback and translate them to feasible software requirement specifications,
Assess together with stakeholders the priorities of the work,
Work together in a team of Software Architects and Technical Writers to write down and specify how new development should look like, with prototypes and mock-ups,
Monitor and give feedback to developers on the expected behaviour of a new concept,
Plan the work ahead on a Development Roadmap together with the Development and Project Managers,
Requirements
You are able to communicate with English effectively, both orally and in writing,
You hold a bachelor degree in a related field,
You have a technical background (software/programming),
You have at least 2 years of working experience in this sector,
Preferably; you have worked before as a Business Analyst or Technical Writer,
We Offer
A competitive remuneration package with social benefits,
Additional family health insurance,
Training and professional development,
Career path in a rapidly growing company,
Skilled co-workers to share experience with,
A friendly and non-conflict working environment,
Retirement Plan.

PT FIRST WAP INTERNATIONAL is a global leading company in digital, location & mobile advertising solutions with more than 17 years experience in the finance & banking, insurance manufacture, hotel, education and government segments.
Our main office is located in
PT FIRST WAP INTERNATIONAL
Millennium Centennial Center, 3rd Floor
Jl. Jenderal Sudirman Kav. 25
12920 Jakarta
Indonesia
Our Dubai branch is located in
FIRST WAP INTERNATIONAL DMCC
Swiss Tower,
Cluster Y, Jumeirah Lakes Towers
P.O. Box 337192
Dubai, United Arab Emirates
If you find this opportunity interesting, please apply with your CV to . We are eager to hear from you."
"Business Analyst
- job post",1rstWAP,Jakarta,None,None,"Do you have an experience in IT software or Programming?
Do you have a strong communication skill? Are you a problem solver? Be part of our dynamic and cooperative team as a Business Analyst. You will work with experts and competent people in IT telecommunications and handle potential stakeholders globally.
We are looking for a Business Analyst who is excellent in communication skill, familiar with telecommunication services, and capable of translating user or stakeholder’s requirements. Business Analyst must have an analytical thinking with strong ability in concept planning. As a Business Analyst, you have to work in team with developer and project managers.
Responsibilities
Collect customers and stakeholders feedback on product improvements,
Analyze feedback and translate them to feasible software requirement specifications,
Assess together with stakeholders the priorities of the work,
Work together in a team of Software Architects and Technical Writers to write down and specify how new development should look like, with prototypes and mock-ups,
Monitor and give feedback to developers on the expected behaviour of a new concept,
Plan the work ahead on a Development Roadmap together with the Development and Project Managers,
Requirements
You are able to communicate with English effectively, both orally and in writing,
You hold a bachelor degree in a related field,
You have a technical background (software/programming),
You have at least 2 years of working experience in this sector,
Preferably; you have worked before as a Business Analyst or Technical Writer,
We Offer
A competitive remuneration package with social benefits,
Additional family health insurance,
Training and professional development,
Career path in a rapidly growing company,
Skilled co-workers to share experience with,
A friendly and non-conflict working environment,
Retirement Plan.

PT FIRST WAP INTERNATIONAL is a global leading company in digital, location & mobile advertising solutions with more than 17 years experience in the finance & banking, insurance manufacture, hotel, education and government segments.
Our main office is located in
PT FIRST WAP INTERNATIONAL
Millennium Centennial Center, 3rd Floor
Jl. Jenderal Sudirman Kav. 25
12920 Jakarta
Indonesia
Our Dubai branch is located in
FIRST WAP INTERNATIONAL DMCC
Swiss Tower,
Cluster Y, Jumeirah Lakes Towers
P.O. Box 337192
Dubai, United Arab Emirates
If you find this opportunity interesting, please apply with your CV to . We are eager to hear from you."
"Business Analyst
- job post",1rstWAP,Jakarta,None,None,"Do you have an experience in IT software or Programming?
Do you have a strong communication skill? Are you a problem solver? Be part of our dynamic and cooperative team as a Business Analyst. You will work with experts and competent people in IT telecommunications and handle potential stakeholders globally.
We are looking for a Business Analyst who is excellent in communication skill, familiar with telecommunication services, and capable of translating user or stakeholder’s requirements. Business Analyst must have an analytical thinking with strong ability in concept planning. As a Business Analyst, you have to work in team with developer and project managers.
Responsibilities
Collect customers and stakeholders feedback on product improvements,
Analyze feedback and translate them to feasible software requirement specifications,
Assess together with stakeholders the priorities of the work,
Work together in a team of Software Architects and Technical Writers to write down and specify how new development should look like, with prototypes and mock-ups,
Monitor and give feedback to developers on the expected behaviour of a new concept,
Plan the work ahead on a Development Roadmap together with the Development and Project Managers,
Requirements
You are able to communicate with English effectively, both orally and in writing,
You hold a bachelor degree in a related field,
You have a technical background (software/programming),
You have at least 2 years of working experience in this sector,
Preferably; you have worked before as a Business Analyst or Technical Writer,
We Offer
A competitive remuneration package with social benefits,
Additional family health insurance,
Training and professional development,
Career path in a rapidly growing company,
Skilled co-workers to share experience with,
A friendly and non-conflict working environment,
Retirement Plan.

PT FIRST WAP INTERNATIONAL is a global leading company in digital, location & mobile advertising solutions with more than 17 years experience in the finance & banking, insurance manufacture, hotel, education and government segments.
Our main office is located in
PT FIRST WAP INTERNATIONAL
Millennium Centennial Center, 3rd Floor
Jl. Jenderal Sudirman Kav. 25
12920 Jakarta
Indonesia
Our Dubai branch is located in
FIRST WAP INTERNATIONAL DMCC
Swiss Tower,
Cluster Y, Jumeirah Lakes Towers
P.O. Box 337192
Dubai, United Arab Emirates
If you find this opportunity interesting, please apply with your CV to . We are eager to hear from you."
